7823,71,99,1,4,0,0,0.5349076106847573,0.5252491982536694,0.009658412431087893,0.5349061021369632,0.525247979665066,0.009658122471897235,2.9770097774936624e-10,1.4116981998293074e-09,-1.4362814283471747e-11,0.9999999102840147,2.657850443271726e-10,1.918763878540218e-11,-8.931226824623521e-12,3.5878331641958546e-11,-3.793349676012873e-12,5.858114967655631e-12,5.780025405822691e-11,1.7665961198173594e-08,-5.4884180165055965e-12,3.953909396060444e-08,1.2188960682304612e-09,-1.1362212791521353e-11,-4.117150075047766e-11,-3.114842553726587e-11,-3.009232582794158e-11,-9.316962302534023e-12,1.3364759453362064e-10,4.833631813547545e-09,-4.0444441049408916e-11,2.4376239966114807e-08,5.0716428213889926e-11,2.9770097774936624e-10,1.4116981998293074e-09,-1.4362814283471747e-11,0.9999999102840147,2.657850443271726e-10,1.918763878540218e-11,-8.931226824623521e-12,3.5878331641958546e-11,-3.793349676012873e-12,5.858114967655631e-12,5.780025405822691e-11,1.7665961198173594e-08,-5.4884180165055965e-12,3.953909396060444e-08,1.2188960682304612e-09,-1.1362212791521353e-11,-4.117150075047766e-11,-3.114842553726587e-11,-3.009232582794158e-11,-9.316962302534023e-12,1.3364759453362064e-10,4.833631813547545e-09,-4.0444441049408916e-11,2.4376239966114807e-08,5.0716428213889926e-11
8400,71,99,1,4,0,0,0.5252491982536694,0.5174708282032701,0.007778370050399386,0.525247979665066,0.5174698486563052,0.007778131008760791,2.9669944836511773e-09,1.0690033562932875e-08,-1.1303165673597748e-10,0.9999994798220091,2.0776354409620816e-09,6.860800953137267e-11,-9.237640898648579e-11,2.729644159625584e-10,-2.5643933010447537e-11,-8.701084355355954e-11,2.833639146791825e-10,2.20680856550141e-08,-1.4885244312261087e-10,2.3532939230420206e-07,1.0092146122238326e-07,-5.441707882143741e-11,-1.9795773788210074e-10,-1.5385768902601207e-10,-1.6729236165565017e-10,-1.97688539314193e-10,6.09647463168178e-10,9.439185148652652e-08,-1.902464043094133e-10,5.092534980848118e-08,1.0009836107100565e-09,2.9669944836511773e-09,1.0690033562932875e-08,-1.1303165673597748e-10,0.9999994798220091,2.0776354409620816e-09,6.860800953137267e-11,-9.237640898648579e-11,2.729644159625584e-10,-2.5643933010447537e-11,-8.701084355355954e-11,2.833639146791825e-10,2.20680856550141e-08,-1.4885244312261087e-10,2.3532939230420206e-07,1.0092146122238326e-07,-5.441707882143741e-11,-1.9795773788210074e-10,-1.5385768902601207e-10,-1.6729236165565017e-10,-1.97688539314193e-10,6.09647463168178e-10,9.439185148652652e-08,-1.902464043094133e-10,5.092534980848118e-08,1.0009836107100565e-09
8660,71,99,1,4,0,0,0.5174708282032701,0.5111923277898607,0.0062785004134093825,0.5174698486563052,0.5111915357039286,0.006278312952376575,6.345945042442279e-10,3.4808854628877734e-10,-1.703879741349592e-11,0.9999999598712972,1.760173604588148e-10,2.7176228893219673e-11,-2.2296237346608816e-11,3.585798801221717e-11,-2.671992116290809e-12,-3.0287207996529966e-12,3.557991573917855e-11,3.339718918112499e-09,-1.8026977321434413e-11,7.783557922686184e-09,8.787426251950163e-10,-9.810356517128933e-12,-3.1740904436892905e-11,-2.316706119714711e-11,-2.4870018973898838e-11,-4.261706382257465e-12,7.621663999581285e-11,2.1437179973876233e-08,-2.7244034906312436e-11,5.503134351459091e-09,3.69948378105985e-11,6.345945042442279e-10,3.4808854628877734e-10,-1.703879741349592e-11,0.9999999598712972,1.760173604588148e-10,2.7176228893219673e-11,-2.2296237346608816e-11,3.585798801221717e-11,-2.671992116290809e-12,-3.0287207996529966e-12,3.557991573917855e-11,3.339718918112499e-09,-1.8026977321434413e-11,7.783557922686184e-09,8.787426251950163e-10,-9.810356517128933e-12,-3.1740904436892905e-11,-2.316706119714711e-11,-2.4870018973898838e-11,-4.261706382257465e-12,7.621663999581285e-11,2.1437179973876233e-08,-2.7244034906312436e-11,5.503134351459091e-09,3.69948378105985e-11
8949,71,99,1,4,0,0,0.5111923277898607,0.49049334448502196,0.020698983304838714,0.5111915357039286,0.49049270356456415,0.020698832139364465,1.970930419133255e-08,5.907824276208694e-09,-5.6465929348030164e-11,6.413563219327698e-08,3.895077510632546e-09,-1.2921155673527682e-10,-2.137625197891994e-10,5.278783507565279e-10,-2.8012851456164152e-11,-5.90961767104664e-11,3.2993238856853393e-10,1.575171630717083e-07,-2.827821740952347e-10,0.9999995521645696,5.6445856904310925e-09,-6.832878459636422e-11,-4.843466519291735e-10,-4.013541886969164e-10,-1.1327333177235914e-10,-5.592497370394876e-11,1.9054987653540907e-09,1.2859684220661712e-07,-4.69567100737846e-10,6.080005110568567e-08,1.2277669561979972e-09,1.970930419133255e-08,5.907824276208694e-09,-5.6465929348030164e-11,6.413563219327698e-08,3.895077510632546e-09,-1.2921155673527682e-10,-2.137625197891994e-10,5.278783507565279e-10,-2.8012851456164152e-11,-5.90961767104664e-11,3.2993238856853393e-10,1.575171630717083e-07,-2.827821740952347e-10,0.9999995521645696,5.6445856904310925e-09,-6.832878459636422e-11,-4.843466519291735e-10,-4.013541886969164e-10,-1.1327333177235914e-10,-5.592497370394876e-11,1.9054987653540907e-09,1.2859684220661712e-07,-4.69567100737846e-10,6.080005110568567e-08,1.2277669561979972e-09
9436,71,99,1,4,0,0,0.49049334448502196,0.4737937178701729,0.016699626614849084,0.49049270356456415,0.47379319988580837,0.016699503678755778,8.389057140855238e-09,2.1304859954029852e-09,-1.7084039400519282e-11,0.9999999474886903,4.97890534964017e-10,-8.09210842319381e-12,-2.500751203853601e-11,3.962097979653255e-11,-1.6661982433934447e-12,4.793989317971665e-13,1.003386052054335e-10,2.3659223568761917e-08,-1.7749071435354504e-11,1.3086874461089968e-08,1.6395305401878988e-10,-2.131507971108633e-11,-3.0660217931569064e-11,-2.262963911646756e-11,-5.532569817579214e-12,-4.643327537048127e-12,4.824324466034704e-10,1.690411356712778e-09,-2.7483808909159274e-11,2.3805209319603603e-09,7.18855447770641e-11,8.389057140855238e-09,2.1304859954029852e-09,-1.7084039400519282e-11,0.9999999474886903,4.97890534964017e-10,-8.09210842319381e-12,-2.500751203853601e-11,3.962097979653255e-11,-1.6661982433934447e-12,4.793989317971665e-13,1.003386052054335e-10,2.3659223568761917e-08,-1.7749071435354504e-11,1.3086874461089968e-08,1.6395305401878988e-10,-2.131507971108633e-11,-3.0660217931569064e-11,-2.262963911646756e-11,-5.532569817579214e-12,-4.643327537048127e-12,4.824324466034704e-10,1.690411356712778e-09,-2.7483808909159274e-11,2.3805209319603603e-09,7.18855447770641e-11
9578,71,99,1,4,0,0,0.4737937178701729,0.4602896892246246,0.013504028645548283,0.47379319988580837,0.46028927068370895,0.013503929202099418,1.1636564129983317e-07,2.170216832930497e-08,-1.8044317274969038e-10,0.999999169851027,4.968911047514607e-09,-9.843577715724794e-11,-1.7481261530252495e-10,3.976286744450439e-10,-1.0844243239107369e-11,-6.149291496752158e-11,7.383284220127323e-10,1.9948495709730616e-07,-1.8341375325172988e-10,4.412490989741773e-07,1.7045273365219235e-09,-2.420313420849375e-10,-2.80417834951267e-10,-2.1141570681381937e-10,-1.9273333037371967e-10,-2.3937961668401956e-11,3.7583855227807155e-09,1.8492670809522076e-08,-2.643568432083178e-10,2.2489075751086813e-08,7.219162137173253e-10,1.1636564129983317e-07,2.170216832930497e-08,-1.8044317274969038e-10,0.999999169851027,4.968911047514607e-09,-9.843577715724794e-11,-1.7481261530252495e-10,3.976286744450439e-10,-1.0844243239107369e-11,-6.149291496752158e-11,7.383284220127323e-10,1.9948495709730616e-07,-1.8341375325172988e-10,4.412490989741773e-07,1.7045273365219235e-09,-2.420313420849375e-10,-2.80417834951267e-10,-2.1141570681381937e-10,-1.9273333037371967e-10,-2.3937961668401956e-11,3.7583855227807155e-09,1.8492670809522076e-08,-2.643568432083178e-10,2.2489075751086813e-08,7.219162137173253e-10
9777,71,99,1,4,1,0,0.4602896892246246,-0.17626665175519773,0.6365563409798223,0.46028927068370895,1.057225223918275,0.5969359532345659,4.711777318920249e-08,1.2670017128613417e-08,-8.403452192840304e-11,0.9999997566449187,2.527056005000069e-09,-4.595328269168632e-11,-6.829019622635007e-11,1.644341221428673e-10,-2.9682355929508983e-12,8.62153929177075e-12,8.045914185157196e-10,7.652906725530341e-08,-7.181374955398755e-11,7.88086168479499e-08,6.342356032506142e-10,-1.0415392608573372e-10,-1.2127046777414704e-10,-8.984964987431081e-11,-9.090779253309326e-11,-1.918597588584212e-11,4.864981238308177e-09,9.847585160403526e-09,-1.1368730021771425e-10,9.913739325004426e-09,2.7647641208146295e-10,4.711777318920249e-08,1.2670017128613417e-08,-8.403452192840304e-11,0.9999997566449187,2.527056005000069e-09,-4.595328269168632e-11,-6.829019622635007e-11,1.644341221428673e-10,-2.9682355929508983e-12,8.62153929177075e-12,8.045914185157196e-10,7.652906725530341e-08,-7.181374955398755e-11,7.88086168479499e-08,6.342356032506142e-10,-1.0415392608573372e-10,-1.2127046777414704e-10,-8.984964987431081e-11,-9.090779253309326e-11,-1.918597588584212e-11,4.864981238308177e-09,9.847585160403526e-09,-1.1368730021771425e-10,9.913739325004426e-09,2.7647641208146295e-10
10140,71,99,1,4,0,0,-0.17626665175519773,-0.6826866191652559,0.5064199674100581,1.057225223918275,1.5327897317517216,0.4755645078334467,1.9441169151669843e-11,0.0027849806988884717,-1.9719621929532987e-11,0.03302338070228473,-1.6997874668145267e-12,1.0185120266295197e-10,-1.5921520776010445e-11,3.5439950871698484e-11,-1.038457573574793e-11,1.0723136201070029e-10,3.7014030866332924e-10,0.07498968345560662,-2.0587712803678457e-11,0.8892019515065033,1.919984605661754e-09,-2.6687915352787764e-11,-3.329866499275553e-11,-2.3276492562626006e-11,-2.5100169616168648e-11,-2.797709018212754e-11,-1.062123159853899e-11,4.5918113280989336e-11,-2.9599753823668293e-11,1.3014755770127231e-09,-1.989402033911807e-11,1.9441169151669843e-11,0.0027849806988884717,-1.9719621929532987e-11,0.03302338070228473,-1.6997874668145267e-12,1.0185120266295197e-10,-1.5921520776010445e-11,3.5439950871698484e-11,-1.038457573574793e-11,1.0723136201070029e-10,3.7014030866332924e-10,0.07498968345560662,-2.0587712803678457e-11,0.8892019515065033,1.919984605661754e-09,-2.6687915352787764e-11,-3.329866499275553e-11,-2.3276492562626006e-11,-2.5100169616168648e-11,-2.797709018212754e-11,-1.062123159853899e-11,4.5918113280989336e-11,-2.9599753823668293e-11,1.3014755770127231e-09,-1.989402033911807e-11
10143,71,99,1,4,1,0,-0.6826866191652559,-1.092823549804907,0.4101369306396512,1.5327897317517216,1.9179375934707261,0.3851478617190045,4.0668103879149195e-11,0.002784935891388384,-4.48970494071907e-10,0.0330228806446505,2.0434661435651733e-11,1.9416545947423803e-10,2.5576065488418083e-10,8.634439924002536e-10,-1.2686581092434742e-10,1.6597724544033793e-09,6.8591517379145165e-09,0.07499003158748985,-4.2423273916406e-10,0.8892020680809264,4.6807257640985734e-08,-2.907459950957527e-10,-6.466973908151459e-10,-4.734651759221311e-10,-3.368839863614633e-10,-5.177012443528522e-10,-3.6692401811937787e-10,5.706579623050272e-10,-5.985936627715462e-10,3.112589158358936e-08,-3.7058996330315944e-10,4.0668103879149195e-11,0.002784935891388384,-4.48970494071907e-10,0.0330228806446505,2.0434661435651733e-11,1.9416545947423803e-10,2.5576065488418083e-10,8.634439924002536e-10,-1.2686581092434742e-10,1.6597724544033793e-09,6.8591517379145165e-09,0.07499003158748985,-4.2423273916406e-10,0.8892020680809264,4.6807257640985734e-08,-2.907459950957527e-10,-6.466973908151459e-10,-4.734651759221311e-10,-3.368839863614633e-10,-5.177012443528522e-10,-3.6692401811937787e-10,5.706579623050272e-10,-5.985936627715462e-10,3.112589158358936e-08,-3.7058996330315944e-10
11357,71,99,1,4,0,0,-1.092823549804907,-1.6710713241321833,0.5782477743272763,1.9179375934707261,2.471806831071353,0.5538692376006269,-1.2907636347491103e-09,1.302806849298976e-09,1.4589295594727088e-10,1.5452257145920737e-09,-9.023942162593404e-10,8.186012083512487e-09,0.03645319938192742,-6.911886450721795e-10,0.0016629326531074323,-8.778736784195273e-11,5.67678750383522e-08,0.9199186706357926,-1.9022899615596564e-09,0.0419651359074184,1.7699063707019025e-08,-3.169455634265448e-09,-2.0611497777609287e-09,-2.646158622916823e-09,3.6054137729174845e-10,-2.916633638570832e-09,-3.0502906248900805e-09,-1.1375196449265954e-09,-2.7407392260037923e-09,7.532505800710873e-10,-2.74254207292942e-09,-1.2907636347491103e-09,1.302806849298976e-09,1.4589295594727088e-10,1.5452257145920737e-09,-9.023942162593404e-10,8.186012083512487e-09,0.03645319938192742,-6.911886450721795e-10,0.0016629326531074323,-8.778736784195273e-11,5.67678750383522e-08,0.9199186706357926,-1.9022899615596564e-09,0.0419651359074184,1.7699063707019025e-08,-3.169455634265448e-09,-2.0611497777609287e-09,-2.646158622916823e-09,3.6054137729174845e-10,-2.916633638570832e-09,-3.0502906248900805e-09,-1.1375196449265954e-09,-2.7407392260037923e-09,7.532505800710873e-10,-2.74254207292942e-09
11647,71,99,1,4,0,0,-1.6710713241321833,-2.1393742106431204,0.4683028865109371,2.471806831071353,2.9203663833440903,0.44855955227273725,-5.80432165659145e-10,1.890584411727753e-09,7.877312136906395e-11,1.6663445886413052e-09,-5.783638178905212e-10,9.731091703037208e-09,0.04399923914140724,-1.4091419352242754e-10,0.0024852344965946684,-3.7896936665792994e-10,6.458883399979333e-08,0.9025369166778997,-2.2879954491e-09,0.05097854067890673,1.7559665577410864e-08,-3.689377004121242e-09,-1.991442874019104e-09,-3.4732092979079453e-09,4.751999914096623e-10,-3.4105235295162434e-09,-3.190191844972478e-09,-1.8651498997320434e-09,-3.067610336262754e-09,7.64748659993164e-10,-3.095869704960658e-09,-5.80432165659145e-10,1.890584411727753e-09,7.877312136906395e-11,1.6663445886413052e-09,-5.783638178905212e-10,9.731091703037208e-09,0.04399923914140724,-1.4091419352242754e-10,0.0024852344965946684,-3.7896936665792994e-10,6.458883399979333e-08,0.9025369166778997,-2.2879954491e-09,0.05097854067890673,1.7559665577410864e-08,-3.689377004121242e-09,-1.991442874019104e-09,-3.4732092979079453e-09,4.751999914096623e-10,-3.4105235295162434e-09,-3.190191844972478e-09,-1.8651498997320434e-09,-3.067610336262754e-09,7.64748659993164e-10,-3.095869704960658e-09
